layers,memory,T,mode,seeds,cos_mean,rel_mean,norm_mean,cos_std,rel_std,norm_std
1,0,2,instant,1,0.9944866765934,0.10495402812245243,0.9900626561043563,0.0,0.0,0.0
1,0,2,trace,1,0.9999656544305829,0.008267166987026767,0.999971756440831,0.0,0.0,0.0
1,0,4,instant,1,0.9119606108547361,0.4219844012330536,0.8132641720085393,0.0,0.0,0.0
1,0,4,trace,1,0.9999433756194966,0.010639830395190428,0.9999305355575099,0.0,0.0,0.0
1,0,8,instant,1,0.9576246150153352,0.28822424903393706,0.9684438431991397,0.0,0.0,0.0
1,0,8,trace,1,0.9998501078298645,0.017313745522725053,1.000023771580487,0.0,0.0,0.0
1,0,16,instant,1,0.9385327618035555,0.3453577304346913,0.927785529420456,0.0,0.0,0.0
1,0,16,trace,1,0.9998521694719594,0.017199732804099702,0.9999114589412182,0.0,0.0,0.0
1,0,32,instant,1,0.938233991192061,0.34669476440913216,0.9601455920942177,0.0,0.0,0.0
1,0,32,trace,1,0.999794926846041,0.020253493682632344,0.9998219452721603,0.0,0.0,0.0
1,0,64,instant,1,0.9058904698601198,0.4267722848257814,0.9585434510419463,0.0,0.0,0.0
1,0,64,trace,1,0.9998014749245502,0.01991524165962746,0.9997778317409753,0.0,0.0,0.0
1,0,128,instant,1,0.9033379347415392,0.4312000753815423,0.9475181940093453,0.0,0.0,0.0
1,0,128,trace,1,0.9998338073369241,0.018225226184963472,0.9997955372743671,0.0,0.0,0.0
1,1,2,instant,1,0.9929865901366236,0.12041085683521406,0.9701693430110613,0.0,0.0,0.0
1,1,2,trace,1,0.999792494757111,0.02078442040635411,0.9957133017016409,0.0,0.0,0.0
1,1,4,instant,1,0.9810690048977609,0.19408754342402282,0.9939485193333369,0.0,0.0,0.0
1,1,4,trace,1,0.9996562329737155,0.026401160282551107,0.996653949636885,0.0,0.0,0.0
1,1,8,instant,1,0.934996142695353,0.36118602356613844,0.8666407443066615,0.0,0.0,0.0
1,1,8,trace,1,0.9997117673522525,0.024623232388666347,0.9943050936014669,0.0,0.0,0.0
1,1,16,instant,1,0.6619365542864314,0.7762682504400158,0.4600644180916279,0.0,0.0,0.0
1,1,16,trace,1,0.9998689661298173,0.02117141035386641,0.9861785341887355,0.0,0.0,0.0
1,1,32,instant,1,0.7381485839073532,0.6988707221640541,0.5557099909969055,0.0,0.0,0.0
