layers,memory,seed,T,mode,family,cos,rel,norm,energy_share
1,0,2,256,trace,embedding,1.0000001299948762,2.4843103252339494e-07,0.999999904918664,0.08865031495762254
1,0,2,256,trace,decoder,1.0000000504121913,2.507532108736381e-07,0.9999999999975079,0.581073580162541
1,0,2,256,trace,decay,1.000000068047488,3.614375081322248e-07,1.0000002890723056,0.0005990270016612563
1,0,2,256,trace,phase,0.9999999490704115,4.875495672925413e-07,0.9999998109475497,0.012613864700533575
1,0,2,256,trace,write,-0.026480792903421545,1.9013685100719324,1.5908946060978297,0.00018738067150211816
1,0,2,256,trace,phase_controller,1.0000001479176823,1.6450551199809127e-07,1.0000000801483109,0.12472844445773851
1,0,2,256,trace,other,1.0000000214038116,2.4557510143893424e-07,0.9999999999956661,0.19214799757769005
1,0,2,256,trace,predictor,0.0,0.0,0.0,0.0
1,0,2,256,instant,embedding,0.9030983477643904,0.4294362235743849,0.9046756627165832,0.08865031495762254
1,0,2,256,instant,decoder,1.0000000504121913,2.507532108736381e-07,0.9999999999975079,0.581073580162541
1,0,2,256,instant,decay,-0.11585606471520817,1.1204186543047092,0.40256515014527244,0.0005990270016612563
1,0,2,256,instant,phase,0.7251288543317945,0.6886391281262159,0.7310988408721386,0.012613864700533575
1,0,2,256,instant,write,0.6912206371565853,1.0601232055268652,1.4668799687769032,0.00018738067150211816
1,0,2,256,instant,phase_controller,0.7240770232177396,0.6897560057519659,0.7311904938966917,0.12472844445773851
1,0,2,256,instant,other,1.0000000214038116,2.4557510143893424e-07,0.9999999999956661,0.19214799757769005
1,0,2,256,instant,predictor,0.0,0.0,0.0,0.0
1,1,2,256,trace,embedding,0.9910394820437037,0.13358483088130035,0.9889469996005065,0.09673289628140676
1,1,2,256,trace,decoder,0.9999999657150737,3.4989260600728146e-07,1.0000000729843221,0.42601916409367596
1,1,2,256,trace,decay,0.989177841538067,0.17790659892049188,1.089795051009974,0.0004680846335739343
1,1,2,256,trace,phase,0.9996071816495937,0.12096201418794279,1.1172777718921918,0.03221953644690913
1,1,2,256,trace,write,0.9802467067307727,0.19788830376630948,0.9868334048247269,0.003002977261496711
1,1,2,256,trace,phase_controller,0.9995879533392036,0.12084599040920917,1.11697480049257,0.31871979628886554
1,1,2,256,trace,other,0.9780239280613144,0.20926860522195415,0.9960332916117616,0.1228376906979082
1,1,2,256,trace,predictor,0.0,0.0,0.0,0.0
1,1,2,256,instant,embedding,0.8062832811975766,0.5920847102581488,0.8319159560208288,0.09673289628140676
1,1,2,256,instant,decoder,0.9999999657150737,3.4989260600728146e-07,1.0000000729843221,0.42601916409367596
1,1,2,256,instant,decay,-0.2108071096237989,1.0721283560640287,0.2295324262871771,0.0004680846335739343
1,1,2,256,instant,phase,0.8510247860902771,0.66465651347296,0.443579715931673,0.03221953644690913
1,1,2,256,instant,write,0.4336225400425207,0.9203242020866816,0.24647241068069622,0.003002977261496711
1,1,2,256,instant,phase_controller,0.8481369554618363,0.665207743407415,0.44584662960839355,0.31871979628886554
1,1,2,256,instant,other,0.9780239280613144,0.20926860522195415,0.9960332916117616,0.1228376906979082
1,1,2,256,instant,predictor,0.0,0.0,0.0,0.0
