layers,memory,seed,T,mode,family,cos,rel,norm,energy_share
1,0,5,2,trace,embedding,0.9999999627155768,4.698597076188313e-08,0.9999999999984817,0.21487250700944294
1,0,5,2,trace,decoder,0.9999999769730903,0.0,0.9999999999991046,0.6180556828484504
1,0,5,2,trace,decay,1.0000000273960175,1.3491736161625565e-07,1.0000001907391074,0.00018886675901802323
1,0,5,2,trace,phase,1.0000000551269126,0.0,0.9999999999783854,0.0010603608981352643
1,0,5,2,trace,write,0.9845954238452138,0.20314414113432652,1.0880134230592804,0.0011157218328575113
1,0,5,2,trace,phase_controller,1.0000000759656944,0.0,0.9999999999931215,0.010470445551069732
1,0,5,2,trace,other,1.0000000201850996,0.0,0.9999999999982079,0.15423716665858145
1,0,5,2,trace,predictor,0.0,0.0,0.0,0.0
1,0,5,2,instant,embedding,0.9645128942745607,0.31070263020187516,1.1282849473345078,0.21487250700944294
1,0,5,2,instant,decoder,0.9999999769730903,0.0,0.9999999999991046,0.6180556828484504
1,0,5,2,instant,decay,0.9220436899731883,0.6318770371313038,1.4214763316245693,0.00018886675901802323
1,0,5,2,instant,phase,1.0000000551269126,0.0,0.9999999999783854,0.0010603608981352643
1,0,5,2,instant,write,0.9579366926319317,0.36810412700129036,1.1884649410036678,0.0011157218328575113
1,0,5,2,instant,phase_controller,1.0000000759656944,0.0,0.9999999999931215,0.010470445551069732
1,0,5,2,instant,other,1.0000000201850996,0.0,0.9999999999982079,0.15423716665858145
1,0,5,2,instant,predictor,0.0,0.0,0.0,0.0
1,0,5,4,trace,embedding,0.9999999589443693,7.482725351222315e-08,1.0000001000288312,0.25813329161290616
1,0,5,4,trace,decoder,1.0000000070997141,3.5248779306254846e-08,0.9999999999987994,0.5043922681111442
1,0,5,4,trace,decay,0.999999820470961,1.5529892176998874e-06,0.9999986400939578,5.458638522570594e-06
1,0,5,4,trace,phase,0.9999999025205499,1.5202139379841567e-07,1.0000001508316685,0.007094889460176758
1,0,5,4,trace,write,0.9973424153721104,0.07294876536041053,0.9936992167217433,0.0003023283804724373
1,0,5,4,trace,phase_controller,0.9999999896744601,1.4066126409316203e-08,0.9999999999967846,0.07031608851536691
1,0,5,4,trace,other,0.9999999441377274,5.794742441558449e-08,0.9999999364213332,0.15975530893457301
1,0,5,4,trace,predictor,0.0,0.0,0.0,0.0
1,0,5,4,instant,embedding,0.8169548433403651,0.5791154802204956,0.869771380269523,0.25813329161290616
1,0,5,4,instant,decoder,1.0000000070997141,3.5248779306254846e-08,0.9999999999987994,0.5043922681111442
1,0,5,4,instant,decay,0.9502969638608582,7.570406084514458,8.514298078146878,5.458638522570594e-06
1,0,5,4,instant,phase,0.9830758174942144,0.371449005100349,0.6599464888677946,0.007094889460176758
1,0,5,4,instant,write,0.16468526907918005,1.3287533507739522,1.0550260119957564,0.0003023283804724373
1,0,5,4,instant,phase_controller,0.9828337054970501,0.37088598739728856,0.6610907261424325,0.07031608851536691
1,0,5,4,instant,other,0.9999999441377274,5.794742441558449e-08,0.9999999364213332,0.15975530893457301
1,0,5,4,instant,predictor,0.0,0.0,0.0,0.0
1,0,5,8,trace,embedding,0.9999999377431592,6.135649617650732e-08,0.9999999999972006,0.2023129273575863
