layers,memory,seed,T,mode,family,cos,rel,norm,energy_share
1,0,9,256,trace,embedding,1.0000001265801757,2.4330455531509437e-07,1.0000000951473942,0.08578599889589703
1,0,9,256,trace,decoder,1.0000000010175312,2.8596074250906695e-07,1.0000001582872686,0.49600030384886556
1,0,9,256,trace,decay,1.0000001069061029,1.4092114526094114e-07,0.9999999003066744,0.001222425937877647
1,0,9,256,trace,phase,0.9999999744248251,1.809445784991419e-07,1.0000001734697646,0.025808492211413226
1,0,9,256,trace,write,0.728049530690518,0.6855783397389681,0.7194597240675751,0.0020487641353713584
1,0,9,256,trace,phase_controller,0.9999999606800012,1.2756540807783072e-07,1.0000002188428192,0.2594832394912753
1,0,9,256,trace,other,0.9999999192969697,3.3805216663345445e-07,0.9999997677921163,0.12965119412074058
1,0,9,256,trace,predictor,0.0,0.0,0.0,0.0
1,0,9,256,instant,embedding,0.7077942636045673,0.7174462266913063,0.8331016973097449,0.08578599889589703
1,0,9,256,instant,decoder,1.0000000010175312,2.8596074250906695e-07,1.0000001582872686,0.49600030384886556
1,0,9,256,instant,decay,0.9721502764222942,0.32662467477057133,0.7446426900283768,0.001222425937877647
1,0,9,256,instant,phase,0.9331873118632545,0.7596655382480129,0.26391134388539006,0.025808492211413226
1,0,9,256,instant,write,0.15540062952773936,1.0547590740229225,0.525084452722749,0.0020487641353713584
1,0,9,256,instant,phase_controller,0.897640274581162,0.767762948979906,0.2689766989754455,0.2594832394912753
1,0,9,256,instant,other,0.9999999192969697,3.3805216663345445e-07,0.9999997677921163,0.12965119412074058
1,0,9,256,instant,predictor,0.0,0.0,0.0,0.0
1,1,9,256,trace,embedding,0.9808452411998888,0.20254057514688115,1.0363445339561455,0.08210318760481557
1,1,9,256,trace,decoder,1.0000000913990181,3.7668407641369086e-07,0.9999999999972758,0.3340548868067613
1,1,9,256,trace,decay,0.9557729730510525,0.3682091996874026,0.7342331518656698,0.00022983092483863483
1,1,9,256,trace,phase,0.9477755874155636,0.3355630536122516,0.8434634457189549,0.036738192922429046
1,1,9,256,trace,write,0.756892360360761,1.0075991779566633,1.5237967425851935,0.0003266306182562769
1,1,9,256,trace,phase_controller,0.9481394930731498,0.33406598845362556,0.8453357100578296,0.36588429203033185
1,1,9,256,trace,other,0.9861281736797952,0.1698344990917249,1.022077606791586,0.18066310498295884
1,1,9,256,trace,predictor,0.0,0.0,0.0,0.0
1,1,9,256,instant,embedding,0.872999978683312,0.49117193912139595,0.9311264027209752,0.08210318760481557
1,1,9,256,instant,decoder,1.0000000913990181,3.7668407641369086e-07,0.9999999999972758,0.3340548868067613
1,1,9,256,instant,decay,0.5518969767764426,0.9174358123700089,0.9343609373656273,0.00022983092483863483
1,1,9,256,instant,phase,0.9812447934204711,0.766599652133469,0.23927699224701116,0.036738192922429046
1,1,9,256,instant,write,0.7979656682818309,0.7034556632322779,1.1607311593199892,0.0003266306182562769
1,1,9,256,instant,phase_controller,0.9656044264048346,0.7708343579831173,0.23994781684330102,0.36588429203033185
1,1,9,256,instant,other,0.9861281736797952,0.1698344990917249,1.022077606791586,0.18066310498295884
1,1,9,256,instant,predictor,0.0,0.0,0.0,0.0
2,0,9,256,trace,embedding,0.7931805052357651,0.610562225474447,0.7493484275991891,0.007193092000527083
2,0,9,256,trace,decoder,0.9999998227527296,2.964230555726664e-07,1.000000141124589,0.0205258915489342
2,0,9,256,trace,decay,0.9886744101761236,0.15026645705012434,0.9811139803785088,0.00043376384683450523
2,0,9,256,trace,phase,0.940948771621784,0.6072529600642353,0.4368251232682184,0.0872269527171543
2,0,9,256,trace,write,0.5902725635340889,0.8095878774125176,0.652356700333111,0.0003458889195457635
2,0,9,256,trace,phase_controller,0.9408460323679031,0.6070944857366737,0.43710503583165006,0.8615372423719849
2,0,9,256,trace,other,0.7215235748581416,0.7152068033034465,0.9007364383006499,0.022737459212132664
2,0,9,256,trace,predictor,0.0,0.0,0.0,0.0
2,0,9,256,instant,embedding,0.4928868877019586,0.8752030706621708,0.587321310029774,0.007193092000527083
2,0,9,256,instant,decoder,0.9999998227527296,2.964230555726664e-07,1.000000141124589,0.0205258915489342
2,0,9,256,instant,decay,0.9401372730074454,0.7675820395140339,0.2523580220429886,0.00043376384683450523
2,0,9,256,instant,phase,-0.03114194831432142,1.0068885622279824,0.09048960191436074,0.0872269527171543
2,0,9,256,instant,write,0.26328998063599207,0.9834774406381835,0.45446934730009775,0.0003458889195457635
2,0,9,256,instant,phase_controller,-0.026790771146478754,1.0070842824319812,0.0954237482043665,0.8615372423719849
2,0,9,256,instant,other,0.7215235748581416,0.7152068033034465,0.9007364383006499,0.022737459212132664
2,0,9,256,instant,predictor,0.0,0.0,0.0,0.0
2,1,9,256,trace,embedding,0.9237870152441279,0.4109909170462889,0.774469140543518,0.056037907978394315
2,1,9,256,trace,decoder,0.9999997678643695,3.286358107419458e-07,0.9999999999976434,0.1434148978395248
2,1,9,256,trace,decay,0.978570191620007,0.2497775901768799,1.1199514617938862,0.0004825415054030461
2,1,9,256,trace,phase,0.9464640282330495,0.39801348229902767,0.7136359425872222,0.061832028072912854
2,1,9,256,trace,write,0.9316777416621074,0.36492968309302654,0.9662735844546855,0.0006892996871281522
2,1,9,256,trace,phase_controller,0.9464813987046171,0.39687986002010356,0.7155253271840448,0.6150345685103089
2,1,9,256,trace,other,0.9370220475039598,0.3493098568882338,0.9316914138998216,0.12250766340674682
2,1,9,256,trace,predictor,0.0,0.0,0.0,0.0
2,1,9,256,instant,embedding,0.6913119944052045,0.7226431121106125,0.6801219973929972,0.056037907978394315
2,1,9,256,instant,decoder,0.9999997678643695,3.286358107419458e-07,0.9999999999976434,0.1434148978395248
2,1,9,256,instant,decay,0.9653263272109843,0.7873050839506097,0.22255842040453122,0.0004825415054030461
2,1,9,256,instant,phase,0.31787474959158885,0.9598721702548009,0.1682119971567387,0.061832028072912854
2,1,9,256,instant,write,0.7897768958488792,0.6272928527237429,0.6584610239186405,0.0006892996871281522
2,1,9,256,instant,phase_controller,0.3211730385988916,0.9586613366734585,0.17223149759970677,0.6150345685103089
2,1,9,256,instant,other,0.9370220475039598,0.3493098568882338,0.9316914138998216,0.12250766340674682
2,1,9,256,instant,predictor,0.0,0.0,0.0,0.0
4,0,9,256,trace,embedding,0.7565473835069713,0.6747679911489647,0.5901863920547432,0.13362034282721397
4,0,9,256,trace,decoder,0.9999998984220486,2.735740610066725e-07,0.9999999999980421,0.26131411737622895
4,0,9,256,trace,decay,0.9238505595807571,0.49790182829931634,1.2422939477840365,0.00046205508730702696
4,0,9,256,trace,phase,0.8670801635775722,0.5309734582472825,0.6833386239754071,0.03280236837209508
4,0,9,256,trace,write,0.5319047644378181,0.8820151717755215,0.7786291576399504,0.0028464412229184002
4,0,9,256,trace,phase_controller,0.8751504673934033,0.5187021120577749,0.6882274662680742,0.34571359907966864
