layers,memory,seed,T,mode,family,cos,rel,norm,energy_share
1,0,8,256,trace,embedding,0.9999999958182516,2.4288389295783174e-07,0.9999999999951701,0.10587163272615316
1,0,8,256,trace,decoder,0.9999999344453058,2.7010692607462916e-07,0.9999999999971673,0.3077738673353732
1,0,8,256,trace,decay,1.0000000401246432,9.464322877345624e-08,0.99999990555443,0.0002406694715620292
1,0,8,256,trace,phase,0.9999998954630219,2.3941552106223735e-07,1.000000112530871,0.04330024569219657
1,0,8,256,trace,write,0.9338579760662915,0.3577320112026889,0.9417998486225574,0.0004891231593351237
1,0,8,256,trace,phase_controller,1.0000000476719657,5.763268122419564e-07,0.9999995003915089,0.4306184440131764
1,0,8,256,trace,other,0.9999998603662968,3.5757747778696445e-07,0.9999999299291281,0.11170568081050705
1,0,8,256,trace,predictor,0.0,0.0,0.0,0.0
1,0,8,256,instant,embedding,0.7846208592447683,0.6278258606523278,0.6856510706915692,0.10587163272615316
1,0,8,256,instant,decoder,0.9999999344453058,2.7010692607462916e-07,0.9999999999971673,0.3077738673353732
1,0,8,256,instant,decay,0.999821330672352,0.4155332460290803,1.4149242065015595,0.0002406694715620292
1,0,8,256,instant,phase,0.9582011553884695,0.7603412682617758,0.2537378793285341,0.04330024569219657
1,0,8,256,instant,write,-0.39344211050682815,1.6375670982635342,0.9617046865870594,0.0004891231593351237
1,0,8,256,instant,phase_controller,0.9535103727971659,0.7583882079239634,0.25756883608419,0.4306184440131764
1,0,8,256,instant,other,0.9999998603662968,3.5757747778696445e-07,0.9999999299291281,0.11170568081050705
1,0,8,256,instant,predictor,0.0,0.0,0.0,0.0
1,1,8,256,trace,embedding,0.9847132693895391,0.17464275884065097,0.9973733483364193,0.09798802490715573
1,1,8,256,trace,decoder,1.0000001050845513,3.0525868379359926e-07,1.0000000860336722,0.36547531295025937
1,1,8,256,trace,decay,0.9913162740858302,0.2418356698792364,1.1942750222571168,0.0004395725022512554
1,1,8,256,trace,phase,0.9997236600773178,0.17934306816239357,1.1775193461296574,0.038842757841167044
1,1,8,256,trace,write,0.8622345917849751,0.5825194473480642,1.1499450767807637,0.0005911279455349617
1,1,8,256,trace,phase_controller,0.9996226948395364,0.1794562563846994,1.1769643293587209,0.3850343411203958
1,1,8,256,trace,other,0.9685740066453673,0.24883824364555612,0.9760540534136265,0.11162905211690839
1,1,8,256,trace,predictor,0.0,0.0,0.0,0.0
1,1,8,256,instant,embedding,0.8486905120494842,0.5297123352819527,0.8781896109131881,0.09798802490715573
1,1,8,256,instant,decoder,1.0000001050845513,3.0525868379359926e-07,1.0000000860336722,0.36547531295025937
1,1,8,256,instant,decay,0.9169133672827962,0.4017573570776004,0.9631631031730817,0.0004395725022512554
1,1,8,256,instant,phase,0.98819104307199,0.8617910788996277,0.14013126325161307,0.038842757841167044
1,1,8,256,instant,write,0.8642111379845213,0.9982113461371782,1.7263519477103622,0.0005911279455349617
1,1,8,256,instant,phase_controller,0.8263399159863772,0.8609619809791841,0.17511547013997106,0.3850343411203958
1,1,8,256,instant,other,0.9685740066453673,0.24883824364555612,0.9760540534136265,0.11162905211690839
1,1,8,256,instant,predictor,0.0,0.0,0.0,0.0
2,0,8,256,trace,embedding,0.864949871863476,0.5019626530550775,0.8751457089874718,0.02695985778918338
2,0,8,256,trace,decoder,0.9999999226855449,3.004765495362791e-07,1.0000000741783395,0.08699995205142712
2,0,8,256,trace,decay,0.863005269467755,0.6665517717823762,0.42818422035301473,0.0033902676324000396
2,0,8,256,trace,phase,0.9452058430684344,0.4022176013267842,0.7102733496871717,0.06978237138853773
2,0,8,256,trace,write,0.8196731617709939,0.5766071629241641,0.8855518553984697,0.0007000773989203619
2,0,8,256,trace,phase_controller,0.9454384499118869,0.4023249295869448,0.7093894364901911,0.6969576366926477
2,0,8,256,trace,other,0.7348772091567072,0.6790142914840348,0.7681182738809926,0.11521015637583669
2,0,8,256,trace,predictor,0.0,0.0,0.0,0.0
2,0,8,256,instant,embedding,0.7296521788141905,0.6853489330123426,0.6838820986275125,0.02695985778918338
2,0,8,256,instant,decoder,0.9999999226855449,3.004765495362791e-07,1.0000000741783395,0.08699995205142712
2,0,8,256,instant,decay,0.43395256867320836,0.9100251932500677,0.3056531566976315,0.0033902676324000396
2,0,8,256,instant,phase,0.41988623134854447,0.9467003722273862,0.15054219352274617,0.06978237138853773
2,0,8,256,instant,write,0.38630791055704805,0.9314109757230808,0.5157694832920909,0.0007000773989203619
2,0,8,256,instant,phase_controller,0.4169357255324738,0.9463698748319814,0.1533995449303288,0.6969576366926477
2,0,8,256,instant,other,0.7348772091567072,0.6790142914840348,0.7681182738809926,0.11521015637583669
2,0,8,256,instant,predictor,0.0,0.0,0.0,0.0
2,1,8,256,trace,embedding,0.9251196282622517,0.38004510115600276,0.9418931037191374,0.04359297371796986
2,1,8,256,trace,decoder,1.000000040998145,3.3437937465620104e-07,0.9999999270398231,0.10649625118199492
2,1,8,256,trace,decay,0.61311052452238,0.8207528091805693,0.3905355222916796,0.0004740923345824002
2,1,8,256,trace,phase,0.9543042471796845,0.3096031953254869,1.0352414515285937,0.06705884369712835
2,1,8,256,trace,write,0.17467616953211354,1.2621462222003712,0.964312063263628,0.001097630658904115
2,1,8,256,trace,phase_controller,0.9545107784368551,0.3082865075543566,1.0328131639224019,0.6721843680554926
2,1,8,256,trace,other,0.910724516127229,0.41302539946813677,0.9077573755736504,0.10909585543450466
2,1,8,256,trace,predictor,0.0,0.0,0.0,0.0
2,1,8,256,instant,embedding,0.6907008347451558,0.7236054287849315,0.7166409826507993,0.04359297371796986
2,1,8,256,instant,decoder,1.000000040998145,3.3437937465620104e-07,0.9999999270398231,0.10649625118199492
2,1,8,256,instant,decay,0.8345572083250937,0.6754199421265379,0.4438169139603375,0.0004740923345824002
2,1,8,256,instant,phase,0.9866095857903685,0.8681987144746678,0.133868400800947,0.06705884369712835
2,1,8,256,instant,write,-0.13638452198399928,1.1076427630836112,0.3590681147740456,0.001097630658904115
2,1,8,256,instant,phase_controller,0.9679443083152843,0.8692151761745871,0.13580791804989564,0.6721843680554926
2,1,8,256,instant,other,0.910724516127229,0.41302539946813677,0.9077573755736504,0.10909585543450466
2,1,8,256,instant,predictor,0.0,0.0,0.0,0.0
4,0,8,256,trace,embedding,0.6878992610378627,0.7412998275968354,0.5371315522385339,0.014424840120296554
