layers,memory,seed,T,mode,family,cos,rel,norm,energy_share
1,0,6,2,trace,embedding,1.0000000632135748,8.056917791559202e-08,1.0000001055174883,0.2027222867378773
1,0,6,2,trace,decoder,0.9999999943680254,0.0,0.9999999999989254,0.5501490603938959
1,0,6,2,trace,decay,1.0000000351950766,5.5077078693669846e-08,0.9999999999852157,0.0029067746458071296
1,0,6,2,trace,phase,0.9999997917748036,0.0,0.9999999995806659,3.613136245309823e-06
1,0,6,2,trace,write,0.9996341025563411,0.027873277191315333,1.0063592506832948,0.004924232992457619
1,0,6,2,trace,phase_controller,0.9999999809835284,0.0,0.999999999878946,4.335576616138692e-05
1,0,6,2,trace,other,0.9999999310675873,0.0,0.9999999999983704,0.23925063328086563
1,0,6,2,trace,predictor,0.0,0.0,0.0,0.0
1,0,6,2,instant,embedding,0.9978481681282589,0.0656089073236907,1.0001130111242857,0.2027222867378773
1,0,6,2,instant,decoder,0.9999999943680254,0.0,0.9999999999989254,0.5501490603938959
1,0,6,2,instant,decay,0.9972630061696695,0.07492731300422872,1.0094128081409786,0.0029067746458071296
1,0,6,2,instant,phase,0.9999997917748036,0.0,0.9999999995806659,3.613136245309823e-06
1,0,6,2,instant,write,0.9978983513731902,0.0679173583027468,0.977557706494861,0.004924232992457619
1,0,6,2,instant,phase_controller,0.9999999809835284,0.0,0.999999999878946,4.335576616138692e-05
1,0,6,2,instant,other,0.9999999310675873,0.0,0.9999999999983704,0.23925063328086563
1,0,6,2,instant,predictor,0.0,0.0,0.0,0.0
1,0,6,4,trace,embedding,1.000000006757963,5.865134222367802e-08,0.9999999999969013,0.11658219325542639
1,0,6,4,trace,decoder,1.0000000262297708,5.6514225429414425e-08,0.9999999999986598,0.6233019263608324
1,0,6,4,trace,decay,0.9999999431171878,8.444950016809167e-08,1.0000000596816192,0.0010893073872674946
1,0,6,4,trace,phase,1.0000000177440385,5.813980556075222e-10,0.9999999999821323,0.0035067193999091593
1,0,6,4,trace,write,0.9842288340677298,0.18511021371134875,0.9297107235057511,0.0020523178286745787
1,0,6,4,trace,phase_controller,0.9999999923953569,1.045709741618365e-08,0.9999999999943998,0.03569800721448393
1,0,6,4,trace,other,1.000000079071745,5.747308178608172e-08,0.9999999324251794,0.2177696705791161
1,0,6,4,trace,predictor,0.0,0.0,0.0,0.0
1,0,6,4,instant,embedding,0.9759752035450842,0.22636355416840373,1.037361108555351,0.11658219325542639
1,0,6,4,instant,decoder,1.0000000262297708,5.6514225429414425e-08,0.9999999999986598,0.6233019263608324
1,0,6,4,instant,decay,0.9809051768709909,0.23971267688363546,1.121037116672414,0.0010893073872674946
1,0,6,4,instant,phase,0.968657970904248,0.49370010819490634,0.5419988348832488,0.0035067193999091593
1,0,6,4,instant,write,0.9602446459807076,0.2853116708933533,1.0191726264396517,0.0020523178286745787
1,0,6,4,instant,phase_controller,0.9614304778681785,0.4873856759444912,0.5590708625509853,0.03569800721448393
1,0,6,4,instant,other,1.000000079071745,5.747308178608172e-08,0.9999999324251794,0.2177696705791161
1,0,6,4,instant,predictor,0.0,0.0,0.0,0.0
1,0,6,8,trace,embedding,1.0000000573358034,8.71256562380863e-08,1.000000068502109,0.09922168939047615
1,0,6,8,trace,decoder,1.0000000153297506,6.405913715110927e-08,0.9999999999981946,0.6433351206307165
1,0,6,8,trace,decay,1.0000000299988518,7.713448820923778e-08,0.9999999999449045,0.0006908742676917905
1,0,6,8,trace,phase,0.999999967281254,4.212984873331428e-09,0.9999999999824456,0.006805530212850739
1,0,6,8,trace,write,0.9046671094433815,0.7135417270134102,1.476999865695365,0.0006668880028022587
1,0,6,8,trace,phase_controller,1.0000000555852697,2.516428244685586e-07,1.000000165430054,0.06805731614105914
1,0,6,8,trace,other,1.0000000038806511,7.646116666575948e-08,0.9999999999965983,0.1812224381302696
1,0,6,8,trace,predictor,0.0,0.0,0.0,0.0
1,0,6,8,instant,embedding,0.9237026453769398,0.39500569667336854,1.0199134609534417,0.09922168939047615
1,0,6,8,instant,decoder,1.0000000153297506,6.405913715110927e-08,0.9999999999981946,0.6433351206307165
1,0,6,8,instant,decay,0.9984084355413756,0.7874770571861582,1.7838635804055063,0.0006908742676917905
1,0,6,8,instant,phase,0.8139005243228943,0.6240479613023312,0.5861508935030234,0.006805530212850739
1,0,6,8,instant,write,0.6675089471703569,1.286097388556419,1.7161342446919619,0.0006668880028022587
1,0,6,8,instant,phase_controller,0.8044846566801606,0.632816005163372,0.5861919089383419,0.06805731614105914
1,0,6,8,instant,other,1.0000000038806511,7.646116666575948e-08,0.9999999999965983,0.1812224381302696
1,0,6,8,instant,predictor,0.0,0.0,0.0,0.0
1,0,6,16,trace,embedding,0.999999946750126,1.2186034286899127e-07,0.9999999999961816,0.09021124626184247
1,0,6,16,trace,decoder,0.9999999421438174,9.119860287692604e-08,0.9999999999975369,0.21679393621482165
1,0,6,16,trace,decay,0.9999999634519275,2.0166847164478214e-07,1.0000001274732062,0.0011227408310113152
1,0,6,16,trace,phase,1.0000000376933234,1.0535200652097259e-07,0.9999999999950817,0.054375165658751896
1,0,6,16,trace,write,0.9679601689475015,0.2570024066824889,0.9132130947614883,0.0014206657795555878
1,0,6,16,trace,phase_controller,0.9999999791090417,2.771397700250531e-07,1.000000184718176,0.5478024036195894
1,0,6,16,trace,other,1.0000000476659803,8.093127773295729e-08,0.99999999999614,0.08827377316622458
