layers,memory,seed,T,mode,family,cos,rel,norm,energy_share
1,0,8,2,trace,embedding,0.9999999548981806,4.2954676973846345e-08,0.9999999999974377,0.0609467141097071
1,0,8,2,trace,decoder,0.9999999537412887,0.0,0.9999999999992161,0.6512130789779894
1,0,8,2,trace,decay,0.9999994695103768,7.204969754003575e-07,1.0000007852240052,7.11073836602476e-07
1,0,8,2,trace,phase,0.9999999906375084,0.0,0.9999999999674621,0.0003779608031036167
1,0,8,2,trace,write,0.9871062359959212,0.1612433699601388,1.0065514094954275,0.00033549618966170384
1,0,8,2,trace,phase_controller,0.9999999590325601,0.0,0.9999999999899575,0.003967786770902085
1,0,8,2,trace,other,0.999999968047395,0.0,0.9999999999988113,0.2831583183496769
1,0,8,2,trace,predictor,0.0,0.0,0.0,0.0
1,0,8,2,instant,embedding,0.9930164535750976,0.12934314738850533,1.0460380209573694,0.0609467141097071
1,0,8,2,instant,decoder,0.9999999537412887,0.0,0.9999999999992161,0.6512130789779894
1,0,8,2,instant,decay,0.27822615740509454,3.968810795399586,4.129053112862197,7.11073836602476e-07
1,0,8,2,instant,phase,0.9999999906375084,0.0,0.9999999999674621,0.0003779608031036167
1,0,8,2,instant,write,0.8947845646647231,0.5327331819857203,0.6041921713136358,0.00033549618966170384
1,0,8,2,instant,phase_controller,0.9999999590325601,0.0,0.9999999999899575,0.003967786770902085
1,0,8,2,instant,other,0.999999968047395,0.0,0.9999999999988113,0.2831583183496769
1,0,8,2,instant,predictor,0.0,0.0,0.0,0.0
1,0,8,4,trace,embedding,0.9999999705313117,4.573165036099144e-08,0.9999999999965016,0.07705142574681097
1,0,8,4,trace,decoder,1.00000000250764,3.3638850058937445e-08,0.999999999998829,0.6878179497981893
1,0,8,4,trace,decay,1.0000000380919165,1.681034780129763e-07,0.9999999999362004,0.00023169147997176675
1,0,8,4,trace,phase,1.0000000279174863,7.083783790942271e-08,0.9999998997932754,0.0013040901325808332
1,0,8,4,trace,write,0.9786833544528889,0.2115675187009467,1.0294973483103793,0.0010963178635931224
1,0,8,4,trace,phase_controller,1.0000000911725047,2.537030735922452e-07,0.9999998115470616,0.01326794759562083
1,0,8,4,trace,other,0.9999999731501884,5.476041836650291e-08,0.999999999997926,0.21923203967407084
1,0,8,4,trace,predictor,0.0,0.0,0.0,0.0
1,0,8,4,instant,embedding,0.921280045717906,0.39391278453987977,0.9839250167726111,0.07705142574681097
1,0,8,4,instant,decoder,1.00000000250764,3.3638850058937445e-08,0.999999999998829,0.6878179497981893
1,0,8,4,instant,decay,0.9871816757256702,0.9878990789319692,1.9621033451401073,0.00023169147997176675
1,0,8,4,instant,phase,0.9256059059395944,0.5017918164762867,0.5961498986670946,0.0013040901325808332
1,0,8,4,instant,write,0.5912457936097526,0.8658247655929989,0.9062441340141542,0.0010963178635931224
1,0,8,4,instant,phase_controller,0.9208200630063258,0.502058693424569,0.6046358228183715,0.01326794759562083
1,0,8,4,instant,other,0.9999999731501884,5.476041836650291e-08,0.999999999997926,0.21923203967407084
1,0,8,4,instant,predictor,0.0,0.0,0.0,0.0
1,0,8,8,trace,embedding,1.0000000388559962,7.469396834785572e-08,0.9999999373149789,0.10736301131201188
1,0,8,8,trace,decoder,0.9999999073114528,5.879793358116132e-08,0.9999999999982642,0.6304199414406177
1,0,8,8,trace,decay,1.0000000994755265,1.2652544583267897e-07,1.0000001129795426,0.000515795921877669
1,0,8,8,trace,phase,1.0000000309580381,2.4525480223400928e-09,0.9999999999831463,0.006687888043820402
1,0,8,8,trace,write,0.9748783935242825,0.22910007017673786,1.0284939591026026,0.0013329034379819865
1,0,8,8,trace,phase_controller,0.9999999616158698,3.178166434842486e-07,0.9999996848623235,0.06796070024665513
1,0,8,8,trace,other,1.0000000981000214,8.467738170953704e-08,0.9999999046817828,0.18572110595180236
1,0,8,8,trace,predictor,0.0,0.0,0.0,0.0
1,0,8,8,instant,embedding,0.8636928150399348,0.5054359623003785,0.9015154653902868,0.10736301131201188
1,0,8,8,instant,decoder,0.9999999073114528,5.879793358116132e-08,0.9999999999982642,0.6304199414406177
1,0,8,8,instant,decay,0.9982811608933316,0.23330166886658937,1.224102143982373,0.000515795921877669
1,0,8,8,instant,phase,0.13782572993061604,1.0396485584053583,0.453839954038586,0.006687888043820402
1,0,8,8,instant,write,0.4733473666045452,0.9206455789503845,0.7410148675870277,0.0013329034379819865
1,0,8,8,instant,phase_controller,0.1249743789244757,1.0438542172300485,0.4493973014244332,0.06796070024665513
